coID,sales,inventory,StratumWS,StratumLH
4477,102606.37,58723.29,2,3
9183,206320.88,58735.88,2,3
5207,84811.53,58740.54,2,3
4428,102016.95,58771.69,2,3
9353,147623.51,58790.3,2,3
4877,44473.72,58807.19,2,3
4890,74951.83,58810.17,2,3
5193,14100.94,58841.21,2,3
5029,29793.37,58841.38,2,3
4497,103780.79,58856.23,2,3
5329,9189.46,58891.55,2,3
4749,147969.56,58914.87,2,3
4409,98686.19,58930.01,2,3
1831,376090.95,58961.92,2,3
5530,105409.32,58964.44,2,3
3070,61679.34,59004.82,2,3
9095,112671.42,59013.74,2,3
4390,101719.41,59015.87,2,3
5642,43894.91,59042.85,2,3
1308,86753.03,59126.28,2,3
5055,46833.08,59157.38,2,3
1155,45177.42,59180.46,2,3
5132,43707.16,59204.28,2,3
5158,106340.63,59218.26,2,3
4706,26201.33,59220.75,2,3
9162,164381.67,59242.02,2,3
5219,47582.6,59247.02,2,3
3002,119990.68,59251.82,2,3
2987,126508.95,59254.63,2,3
2619,11840.93,59319.94,2,3
4719,41979.06,59320.16,2,3
5412,48645.8,59348.77,2,3
2915,61557.42,59356.84,2,3
5678,105972.67,59368.4,2,3
4824,36772.46,59405.8,2,3
3221,49676.4,59416.83,2,3
4955,35062.13,59436.26,2,3
5710,32167.7,59501.23,2,3
9116,117897.64,59554.74,2,3
4544,89867.81,59566.71,2,3
9304,161599.9,59610.11,2,3
5722,48843.67,59613.39,2,3
9133,191573.6,59655.36,2,3
3059,54561.28,59690.58,2,3
9273,187218.97,59708.9,2,3
4133,87581.01,59742.94,2,3
4586,24909.89,59789.94,2,3
2684,64726.01,59841.27,2,3
2630,56880.55,59852.24,2,3
9028,154777.65,59864.68,2,3
5199,62447.3,59890.53,2,3
5665,53340.55,59962.27,2,3
2916,150975.46,59981.34,2,3
1969,895230.48,59983.37,2,3
5404,42844.84,59999.29,2,3
5420,39746.35,60071.15,2,3
4362,91963.24,60082.69,2,3
3071,55398.85,60089.44,2,3
5339,75845.29,60101.38,2,3
4602,55420.78,60170.25,2,3
5672,112085.74,60276.67,2,3
3034,141018.92,60298.43,2,3
4582,24485.5,60344.95,2,3
5487,99706.07,60394.42,2,3
3065,55012.11,60406.94,2,3
4989,10960.62,60433.8,2,3
4818,55493.44,60434.98,2,3
5369,47574.23,60533.43,2,3
5681,22261.45,60653.93,2,3
9099,264492.69,60654.21,2,3
4904,68052.07,60659.85,2,3
4391,96106.3,60664.63,2,3
4658,53797.93,60719.34,2,3
4939,145313.43,60780.4,2,3
5490,37145.22,60798.69,2,3
3010,81075.89,60807.66,2,3
9267,204635.11,60815.08,2,3
803,86531.61,60835.32,2,3
5454,48837.95,60856.32,2,3
9268,220716.53,60857.76,2,3
4562,74085.97,61016.54,2,3
9345,281914.75,61029.28,2,3
5564,96092.71,61070.18,2,3
5555,76178.6,61146.57,2,3
5664,58815.21,61166.84,2,3
5239,70283.21,61199.67,2,3
4615,51477.28,61211.98,2,3
2197,10278.54,61224.7,2,3
9349,209336.26,61244.51,2,3
5576,96072.72,61341.41,2,3
5195,29879.55,61383.96,2,3
3025,63355.86,61400.92,2,3
4982,29875.86,61514.91,2,3
4830,102023.17,61603.64,2,3
5654,41084.39,61603.73,2,3
4861,138936.56,61645.11,2,3
4627,86595.36,61684.76,2,3
5155,14982.1,61704.93,2,3
5270,121381.08,61713.98,2,3
5377,76103.33,61794.03,2,3
5670,65695.49,61802.74,2,3
5277,74051.74,61807.24,2,3
5717,68560.59,61825.45,2,3
3237,94201.53,61901.34,2,3
4573,66226.9,61953.62,2,3
4770,117322.82,61990.51,2,3
5582,92826.35,61994.39,2,3
5265,121812.02,62010.98,2,3
5218,34112.89,62017.59,2,3
4772,111127.06,62163.33,2,3
5715,51867.47,62236.71,2,3
4479,95677.35,62295.6,2,3
5170,57555.28,62419.34,2,3
5166,90958.46,62443.99,2,3
4619,75730.22,62470.06,2,3
5657,116159.61,62488.93,2,3
5317,46608.8,62525.06,2,3
1321,65295.98,62541.5,2,3
4867,43935.18,62601.77,2,3
2618,92714.11,62632.32,2,3
5291,92275.28,62676.02,2,3
4474,115072.97,62699.99,2,3
1959,174718.53,62721.83,2,3
5494,43374.01,62741.7,2,3
4439,87406.31,62748.86,2,3
4798,102681.9,62770.31,2,3
4629,70592.78,62798.26,2,3
4388,96420.55,62914.34,2,3
3261,98562.36,62928.4,2,3
4518,53915.57,62955.07,2,3
4473,101124.87,62990.27,2,3
5606,135092.7,62996.82,2,3
832,90954.99,62999.66,2,3
4952,67841.53,63019.58,2,3
5731,154654.91,63291.15,2,3
4829,117292.37,63313.74,2,3
4457,115423.62,63349.35,2,3
4446,108070.23,63376.67,2,3
5578,32308.73,63388.06,2,3
5662,98585.77,63394.06,2,3
9376,227809,63452.87,2,3
3243,103131.09,63459.98,2,3
5086,47460.6,63488.78,2,3
5434,37243.56,63636.39,2,3
4985,58259.67,63650.15,2,3
5001,50884.81,63651.23,2,3
9159,287468.31,63669.14,2,3
4781,30251.16,63701.98,2,3
3052,58477.11,63792.5,2,3
5554,65590.12,63819.36,2,3
4462,102199.35,63837.1,2,3
2027,197699.67,63845.41,2,3
4777,97228.54,63847.92,2,3
5586,18181.67,63871.01,2,3
1891,525650.82,63874.79,2,3
9169,194455.93,63886.45,2,3
5316,86699.93,63901.65,2,3
4498,107969,63904.29,2,3
5519,32607.31,63938.54,2,3
2941,205984.62,63943.34,2,3
4944,28464.11,63996.9,2,3
5298,79910.4,64068.42,2,3
5232,75076.8,64068.92,2,3
4609,126671.45,64099.15,2,3
5376,102173.66,64111.33,2,3
5127,50843.85,64128.05,2,3
4778,32593.83,64146.09,2,3
5629,42642.15,64163.93,2,3
4400,84592.65,64191.22,2,3
9331,203764.24,64201.21,2,3
4813,148002.65,64284.16,2,3
5585,63701.41,64322.84,2,3
5395,49873.21,64327.32,2,3
5194,7554.18,64352.32,2,3
4738,131737.3,64354.08,2,3
3231,92341.77,64354.2,2,3
4887,99120.04,64411.88,2,3
4919,143577.23,64499.09,2,3
9149,203114.02,64499.92,2,3
5516,84469.71,64554.87,2,3
9078,176650.15,64572.98,2,3
9040,251943.22,64600.02,2,3
5273,50956.92,64654.79,2,3
2598,77927.59,64669.88,2,3
4785,80243.76,64671.21,2,3
4450,91340.56,64684.78,2,3
4594,35969.39,64686.85,2,3
4537,98025.15,64709.17,2,3
2644,70540.21,64709.3,2,3
4761,38695.44,64721.61,2,3
5488,90175.02,64789.68,2,3
5136,123171.61,64792.21,2,3
4601,6925.3,64794.1,2,3
5257,98293.93,64828.86,2,3
5521,100981.71,64834.61,2,3
4926,109532.74,64836.85,2,3
4803,104241.51,64854.72,2,3
4712,78619.18,64874.06,2,3
2650,80386.41,64882.39,2,3
4579,100809.61,64903.11,2,3
4604,62048.43,64939.17,2,3
5601,54487.34,64956.72,2,3
5264,90880.61,64970.88,2,3
5315,7924.84,65011.7,2,3
4697,98281.47,65039.27,2,3
9359,238035.57,65063.93,2,3
5687,35641.79,65081.24,2,3
5204,88694.98,65119.43,2,3
2350,52324.12,65159.37,2,3
4568,106089.64,65167.81,2,3
5694,53663.6,65186.9,2,3
9137,201191.17,65187.62,2,3
4809,35911.49,65218.68,2,3
1326,95677.56,65230.09,2,3
9336,196344.24,65237.17,2,3
9104,205409.1,65403.63,2,3
5388,118167.51,65442.82,2,3
4897,41232.26,65451.61,2,3
3186,130840.21,65460.88,2,3
5305,56908.09,65522.56,2,3
9186,270357.55,65526.87,2,3
5534,44195.13,65531.79,2,3
9320,206800.45,65551.77,2,3
5308,103214.03,65557.82,2,3
4578,52275.9,65580.99,2,3
5723,74026.06,65597.5,2,3
5540,66758.56,65667.53,2,3
5175,38681.19,65763.98,2,3
4875,99253.89,65810.53,2,3
5720,110380.1,65866.56,2,3
4585,131955.7,65875.18,2,3
5068,66540.23,65893.79,2,3
4384,111812.87,65908.92,2,3
5402,41743.13,65916.58,2,3
4079,84596.32,65923.94,2,3
5094,88936.08,65981.41,2,3
4978,68245.43,66019.87,2,3
4638,133715.82,66058.11,2,3
3776,31714.96,66064.94,2,3
4844,68121.63,66066.83,2,3
864,168105.64,66104,2,3
5109,112315.1,66120.68,2,3
5002,76203.64,66147.18,2,3
5036,39931,66228.35,2,3
3602,41515.97,66239.77,2,3
2969,67907.44,66249.67,2,3
5508,36874.62,66275.98,2,3
4857,52781.66,66283.02,2,3
4560,76097.56,66301.31,2,3
5652,131001.37,66305.83,2,3
4720,67319.13,66307.27,2,3
4784,126700.5,66316.12,2,3
2924,136145.79,66362.52,2,3
3275,95873.67,66377.38,2,3
4037,75857.4,66378.92,2,3
4942,34674.75,66427.21,2,3
5142,76350.73,66463.07,2,3
5307,60089.56,66487.02,2,3
3259,134872.65,66613.59,2,3
4343,91189.09,66616.55,2,3
5337,59229.56,66674.64,2,3
4396,89917.4,66778.27,2,3
5153,66339.73,66803.55,2,3
1134,117792.88,66862.1,2,3
4793,72916.72,66916.58,2,3
4896,123024.34,66998.42,2,3
5426,114451.79,67024.67,2,3
4683,150900.31,67041.29,2,3
5082,81480.43,67059.84,2,3
9295,306546.93,67061.71,2,3
5596,26187.33,67073.27,2,3
2626,48512.85,67154.87,2,3
5572,57641.88,67189.81,2,3
5097,21111.27,67194.6,2,3
5711,37133.7,67210.8,2,3
4754,29956.85,67266.06,2,3
4987,46794.89,67337.86,2,3
4647,103474.17,67382.16,2,3
3006,47763.35,67391.63,2,3
5546,82956.87,67392.65,2,3
5471,118823.88,67410.47,2,3
4797,58464.12,67415.4,2,3
4999,48523.74,67546.25,2,3
782,223123.1,67559.56,2,3
5378,156002.83,67655.79,2,3
4350,104907.8,67773.52,2,3
5140,142016.49,67797.16,2,3
9092,218646.3,67849.5,2,3
1314,56908.25,67860.82,2,3
5444,42838.99,67946.38,2,3
9281,213486.05,67955.06,2,3
5718,83848.39,67982.4,2,3
5695,29604.26,68038.59,2,3
9318,185453.68,68062.19,2,3
4837,25220.26,68062.6,2,3
5051,125598.23,68063.91,2,3
2041,77996.07,68073.85,2,3
2942,87198.15,68117.02,2,3
4633,124011.68,68135.48,2,3
4366,99559.91,68174.96,2,3
5507,59667.41,68222.63,2,3
5350,57801.36,68392.99,2,3
5113,37147.62,68404.84,2,3
5061,79422.88,68418.67,2,3
4936,74154.65,68461.67,2,3
5280,74917.73,68488.53,2,3
2599,8793.87,68491.88,2,3
4894,46093.55,68502.26,2,3
4946,62574.63,68529.33,2,3
4815,100701.61,68555.37,2,3
4953,92339.12,68598.83,2,3
4416,107716.71,68604.75,2,3
2608,58369.49,68628.03,2,3
9156,324270.72,68632.81,2,3
5031,50486.18,68681.53,2,3
4296,30911.36,68695.67,2,3
2082,26788.86,68717.97,2,3
4788,32907.23,68750.54,2,3
4180,53631.95,68769.73,2,3
5528,51534.4,68780.75,2,3
9401,154077.53,68790.96,2,3
4929,34675.26,68838.88,2,3
3946,43630.26,68853.65,2,3
4418,95708.76,68890.29,2,3
5252,19371.53,68946.34,2,3
5156,126332.15,68993.7,2,3
5539,60296.02,69012.11,2,3
2968,196108.21,69050.91,2,3
4724,96531.44,69072.51,2,3
2130,31049.6,69137.07,2,3
5450,52258.31,69218.86,2,3
2167,105872.62,69232.27,2,3
5203,28891.16,69238.18,2,3
5017,47470.01,69269.18,2,3
4870,112772.08,69278.11,2,3
1359,123358.16,69281.96,2,3
4787,22107.2,69317.52,2,3
3781,42408.68,69413.94,2,3
4689,31887.65,69416.67,2,3
4368,100977.58,69423.05,2,3
4393,99603.39,69451,2,3
5328,95707.36,69451.26,2,3
5129,64804.31,69496.43,2,3
4287,51169.42,69516.93,2,3
9107,231675.36,69528.19,2,3
3619,30875.79,69528.64,2,3
5164,104388.81,69540.15,2,3
4654,55217.64,69542.87,2,3
9392,224769.25,69612.42,2,3
5361,109820.15,69648.01,2,3
3873,49964.6,69653.39,2,3
3576,54915.84,69668.81,2,3
5389,70002.63,69699.42,2,3
5713,24858.7,69699.6,2,3
4075,91098.54,69722.67,2,3
2955,84549.92,69777.98,2,3
3074,51197.36,69791.1,2,3
3842,26898.51,69813.94,2,3
5424,101734.55,69839.59,2,3
5102,107395.01,69892.87,2,3
5248,55934.29,69903.67,2,3
9369,235402.34,69908.45,2,3
3029,87933.39,69949.82,2,3
3031,113834.63,69959.4,2,3
4741,31722.77,69973.63,2,3
9394,249857.73,70128.66,2,3
3018,44845.22,70150.64,2,3
9303,187605.11,70201.27,2,3
1330,31851.89,70260.17,2,3
4766,56022.09,70275.14,2,3
3000,64952.04,70295.49,2,3
1111,101466.71,70320.59,2,3
3033,77172.09,70342.16,2,3
5510,112221.54,70353.86,2,3
5489,105145.25,70362.7,2,3
2948,92352.33,70403.28,2,3
5712,128021.81,70465.8,2,3
4517,68164.76,70486.34,2,3
5060,95607.35,70536.51,2,3
4814,89355.44,70561.12,2,3
5039,90658.14,70573.25,2,3
3962,46400.28,70582.67,2,3
3486,46285.11,70588.86,2,3
5418,37748.81,70606.65,2,3
5047,87785.1,70681.44,2,3
9210,191890.52,70726.12,2,3
9252,241867.3,70741.64,2,3
2921,240322.04,70752.86,2,3
4649,51636.4,70968.53,2,3
9058,226221.81,70982.25,2,3
5010,47192.41,71048.89,2,3
4920,45658.23,71072.88,2,3
3549,45734.89,71075.89,2,3
9134,223891.72,71097.91,2,3
4357,105100.72,71112.19,2,3
4780,81756.08,71119.73,2,3
2213,72742.24,71163.88,2,3
4864,20167.27,71173.7,2,3
5048,98733.43,71185.42,2,3
9231,212772.33,71193.95,2,3
4709,72493.54,71274.37,2,3
5268,90468.25,71276.24,2,3
5472,144022.96,71301.87,2,3
3832,46811.96,71315.34,2,3
5191,78913.41,71431.27,2,3
4640,99773.84,71445.15,2,3
5092,68693.71,71477.63,2,3
5431,93880.26,71497.17,2,3
5138,123825.23,71521.29,2,3
4826,30529.06,71623.66,2,3
3020,61052.51,71630.71,2,3
5461,99020.35,71640.11,2,3
4725,87064.01,71647.65,2,3
5262,32479.71,71663.59,2,3
4339,100973.26,71681.38,2,3
4965,123388.22,71686.25,2,3
4675,151629.35,71750.26,2,3
5531,84318.39,71777.3,2,3
5288,117921.23,71791.15,2,3
5124,71129.79,71905.09,2,3
5610,78075.63,72067.38,2,3
5053,65788.5,72071.54,2,3
9043,180837.75,72116.21,2,3
5112,70735.45,72179.75,2,3
568,581858.58,72191.97,2,3
3413,54785.11,72202.65,2,3
5093,96438.8,72222.03,2,3
4538,140147.11,72224.87,2,3
1989,118148.14,72334.72,2,3
4842,61123.37,72345.93,2,3
2965,99962.22,72347.66,2,3
3080,96755.69,72364.95,2,3
2182,124686.38,72430.54,2,3
2624,50649.64,72443.12,2,3
4661,56749.22,72484.97,2,3
3835,60787.29,72492.1,2,3
3624,63499.65,72514.82,2,3
5700,138003.52,72560.91,2,3
9037,232517.03,72568.41,2,3
4313,36824.09,72571.11,2,3
3445,29449.47,72574.96,2,3
3973,32154.74,72611.14,2,3
5227,48804.18,72633.21,2,3
4756,15057.37,72735.36,2,3
5058,122312.26,72737.58,2,3
5283,10961.96,72752.62,2,3
4399,97579.52,72784.83,2,4
2935,49884.86,72797.91,2,4
5338,73266.24,72849.63,2,4
5533,57851.16,72862.28,2,4
4701,31680.91,72936.77,2,4
2147,77566.97,72974.15,2,4
4033,91036.38,72997.68,2,4
3914,39741.48,73026.95,2,4
4148,84494.61,73066.45,2,4
5054,112090.8,73073.3,2,4
4216,25413.92,73092.68,2,4
3272,137061.1,73218.78,2,4
5121,128214.94,73228.44,2,4
4563,38370.94,73235.07,2,4
4337,97781.31,73351.02,2,4
5014,7410.93,73359.52,2,4
4685,113461.57,73395.99,2,4
3534,59404.65,73417.57,2,4
4628,94063.34,73453.56,2,4
5464,105001.94,73480.42,2,4
3690,20535.46,73524.96,2,4
4804,43165.69,73525.96,2,4
3702,64644.37,73530.88,2,4
9118,231280.75,73637.23,2,4
4914,47513.78,73784.9,2,4
4921,77194.23,73869.35,2,4
4669,75436.55,73879.29,2,4
4918,62462.2,73952.63,2,4
3756,58779.54,73985.97,2,4
5704,149302.85,73989.42,2,4
5110,101443.83,74013.29,2,4
2030,423883.63,74014.03,2,4
4240,65410.37,74058.91,2,4
3666,43808.75,74060.8,2,4
4799,58067.59,74064.52,2,4
1333,73328.33,74226.92,2,4
5075,73097.58,74251.07,2,4
4258,49034.65,74286.86,2,4
5552,52057.08,74324.89,2,4
1157,156664.46,74327.5,2,4
4782,109361.03,74342.12,2,4
3945,46971.77,74356.5,2,4
2923,96056.56,74521.34,2,4
5015,50197.49,74537.22,2,4
5668,49908.36,74588.49,2,4
2998,53987.26,74593.05,2,4
5557,94597.01,74604.68,2,4
5500,104607.3,74699.54,2,4
5550,76647.75,74709.79,2,4
5696,87714.76,74723.37,2,4
4577,44157.51,74755.66,2,4
4267,73572.18,74777.91,2,4
4000,89944.71,74779.63,2,4
3800,37776.89,74788.23,2,4
5686,61699.36,74801.01,2,4
2688,30836.11,74804.98,2,4
3823,42552.15,74818.07,2,4
4911,158164.28,74896.13,2,4
2931,33700.81,74909.28,2,4
5423,51823.37,74912.31,2,4
3512,52187.02,74973,2,4
4618,46172.68,74986.65,2,4
3705,58821.16,75043.27,2,4
4220,47399.7,75045.58,2,4
3188,76739.21,75053.09,2,4
3769,49740.29,75071.23,2,4
5474,57769.55,75087.48,2,4
2700,24208.04,75103.68,2,4
3749,79706.35,75150.43,2,4
5211,138291.76,75164.45,2,4
3963,37986.56,75186.94,2,4
3618,51382.24,75194.58,2,4
4590,76879.45,75251.64,2,4
5684,60138.28,75288.33,2,4
5455,52227.44,75326.95,2,4
3736,44546.64,75338.07,2,4
4974,58669.17,75393.62,2,4
3735,31976.61,75401.69,2,4
5105,43555.28,75403.42,2,4
3878,71806.29,75434.24,2,4
3672,63284.83,75444.07,2,4
4202,33909.75,75448.84,2,4
2984,125013.5,75490.02,2,4
4441,106044.61,75525.82,2,4
2976,120578.64,75563.98,2,4
5216,95435.85,75575,2,4
5565,24779.03,75575.84,2,4
3927,58232.17,75577.6,2,4
3402,47636.07,75653.42,2,4
3424,60502.31,75672.22,2,4
4203,71231.06,75679.5,2,4
1135,101537.44,75738.03,3,4
3630,51834.45,75794.85,3,4
3460,60534.54,75834.99,3,4
1317,36864.29,75896.66,3,4
5478,101077.19,75939.37,3,4
5637,69928.53,75955.13,3,4
5721,53206.35,75967.16,3,4
3757,47852.93,75975.17,3,4
5634,86682.9,76041.78,3,4
3260,94265.44,76056.27,3,4
5348,76978.26,76091.93,3,4
5688,63146.27,76094.82,3,4
3734,61689.37,76115.62,3,4
5154,11126.12,76144.39,3,4
4902,102854.91,76155.18,3,4
4328,33654.98,76158.15,3,4
4941,63143.21,76164.8,3,4
4569,42604.6,76167.16,3,4
3812,49761.67,76271.87,3,4
4204,63428.13,76309.86,3,4
4705,122212.75,76320.94,3,4
2659,88836.02,76322.68,3,4
4530,151562.29,76339.68,3,4
5210,19451.52,76365.22,3,4
3603,35504.24,76365.42,3,4
4576,44326.52,76384.15,3,4
3007,46964.69,76480.5,3,4
2913,110206.68,76490.56,3,4
4443,97853.01,76492.77,3,4
5558,110771.07,76494.23,3,4
4022,98580.25,76521.52,3,4
5292,61286.15,76559.11,3,4
4559,22504.71,76572.1,3,4
4300,58537.34,76586.2,3,4
3620,39776.12,76652.74,3,4
3193,80740.07,76658.11,3,4
1913,278583.3,76677.17,3,4
4572,104364.48,76739.98,3,4
4246,48887.98,76780.66,3,4
5362,42134.32,76798.7,3,4
3893,39008.64,76860.63,3,4
4089,96586.29,76889.3,3,4
5441,105239.48,76898.06,3,4
4081,81858.49,76915.11,3,4
3598,41107.48,76921.37,3,4
5553,71517.21,76949.38,3,4
3708,64899.71,76978.67,3,4
3444,45794.49,77059.92,3,4
4949,35212.14,77071.42,3,4
5365,68955.15,77085.63,3,4
4838,118328.8,77125.48,3,4
3001,148437.22,77195.16,3,4
4951,44224.79,77202.76,3,4
3641,80828.85,77218.43,3,4
4222,58289.27,77220.68,3,4
4293,68362.38,77281.97,3,4
4561,19001.02,77289.16,3,4
4690,55064.23,77310.75,3,4
5077,141107.6,77321.04,3,4
3528,80895.31,77329.17,3,4
4342,83006.92,77336.62,3,4
3886,93050.11,77427.67,3,4
3848,44550.25,77449.51,3,4
4731,63470.11,77475.23,3,4
3613,50662.99,77486.05,3,4
3794,66520.46,77503.35,3,4
4199,47786.31,77588.84,3,4
5497,134337.4,77656.84,3,4
2310,99970.54,77659.64,3,4
3513,65083.34,77667.85,3,4
4142,91087.12,77674.86,3,4
5205,62468.99,77705.52,3,4
3440,55032.68,77727.95,3,4
5078,67852.4,77792.86,3,4
4603,108540.23,77796.64,3,4
3720,49176.75,77803.19,3,4
4718,76379.06,77811.78,3,4
3723,56594.22,77812.33,3,4
3888,73925.01,77816.91,3,4
3996,92496.88,77860.31,3,4
1971,654505.35,77886.19,3,4
4036,87016.53,77896.78,3,4
3715,31637.83,77919.18,3,4
3778,65039.35,77934,3,4
5091,93105.57,77958.64,3,4
5414,101535.86,77970.87,3,4
5568,129656.99,77996.69,3,4
5470,58770.87,78010.46,3,4
3593,50811.92,78026.75,3,4
3557,37687.76,78088.76,3,4
3599,68355.33,78099.74,3,4
3935,40916.05,78103.9,3,4
4228,62003.13,78105.78,3,4
4832,123051.19,78116.46,3,4
1999,842586.2,78133.62,3,4
4312,45233.92,78148.88,3,4
4489,92330.86,78171.06,3,4
3605,45636.9,78176.18,3,4
5213,41637.36,78254.2,3,4
5457,90699.95,78284.05,3,4
5026,143535.41,78340.21,3,4
5144,33281.48,78373.43,3,4
3810,28537.67,78406.17,3,4
3403,55659.01,78423.94,3,4
2003,465715.13,78457.02,3,4
5286,81308.18,78462.57,3,4
3799,58276.58,78464.87,3,4
4458,97069.87,78518.41,3,4
3418,51770.32,78551.05,3,4
4644,37554.96,78560.74,3,4
5287,147531.55,78571,3,4
3803,51076.83,78583.75,3,4
4154,95403.56,78601.59,3,4
3454,94660.73,78624.3,3,4
4316,51226.71,78631.04,3,4
3194,81710.38,78653.79,3,4
3894,59078.53,78695.52,3,4
2917,130667.94,78716.25,3,4
3047,79659.79,78735.21,3,4
3674,52284.39,78773.05,3,4
3494,52243.01,78810.47,3,4
4298,51439.36,78816.61,3,4
3485,60255.29,78896.68,3,4
5403,4088.02,78898.04,3,4
3915,63906.88,78977.05,3,4
3667,56412.57,78986.32,3,4
3533,97021.21,78987.26,3,4
2597,78220.12,79040.03,3,4
3939,64621.33,79083.42,3,4
5099,80752.81,79101.29,3,4
3187,77893.41,79135.31,3,4
4664,95275.91,79137.3,3,4
4464,84698.46,79153.79,3,4
5208,126575.95,79158.39,3,4
3257,129810.7,79196.24,3,4
3248,82421.28,79216.63,3,4
4219,32379.25,79219.3,3,4
3903,63492.77,79224.13,3,4
4259,52914.53,79233.79,3,4
3405,59614.26,79235.47,3,4
3490,57293.57,79251.79,3,4
5635,105046.39,79272.11,3,4
4889,119009.45,79327.22,3,4
3811,60635.28,79360.69,3,4
1332,60320.37,79378.76,3,4
3920,46914.08,79388.95,3,4
5406,76918.63,79412.1,3,4
5599,108878.62,79426.05,3,4
3806,81345.88,79434.6,3,4
3913,60552.19,79464.4,3,4
3058,91193.41,79506.83,3,4
5658,76850.54,79519.88,3,4
4895,49511.99,79523.5,3,4
5685,62753.6,79544.83,3,4
5703,62554.54,79549.35,3,4
2654,104315.51,79581.82,3,4
5104,36037.29,79586.04,3,4
1334,39238.92,79621.62,3,4
4550,122422.16,79630.72,3,4
4146,89146.09,79670.74,3,4
4831,71858.51,79693.88,3,4
3813,79666.14,79697.88,3,4
5095,73439.89,79701.62,3,4
3587,64188.38,79748.09,3,4
4201,68974.81,79779.59,3,4
4170,56629.08,79788.52,3,4
2649,33993.03,79805.13,3,4
4893,24913.11,79911.36,3,4
3796,43688.27,79916.72,3,4
3503,49837.4,79916.82,3,4
3005,109555.68,79918.56,3,4
4261,72082.72,79966.88,3,4
3226,97809.04,79987.58,3,4
3856,67853.96,80036.23,3,4
2665,76615.7,80073.65,3,4
5381,64450.22,80075.83,3,4
3875,69290.61,80144.75,3,4
3921,48318.62,80189.7,3,4
3606,52695.68,80191.9,3,4
4967,78665.71,80199.43,3,4
4176,84854.95,80212.43,3,4
4511,58194.04,80217.53,3,4
5177,44157.51,80219.15,3,4
3861,62590.22,80231.62,3,4
2677,35044.58,80233.26,3,4
5240,47064.68,80244.29,3,4
1841,342008.46,80287.58,3,4
3767,63991.84,80299.87,3,4
4483,107933.51,80311.65,3,4
3871,46852.48,80313.69,3,4
3704,55285.82,80334.57,3,4
3395,48015.06,80346.77,3,4
1781,126854.67,80350.66,3,4
5648,43579.75,80362.2,3,4
3563,50986.41,80406,3,4
3611,58005.27,80423.4,3,4
3650,63177.02,80450.56,3,4
5698,108356.5,80476.51,3,4
3473,77863.81,80488.95,3,4
730,182080.1,80499.54,3,4
4239,37730.35,80501.93,3,4
5422,151239.31,80505.1,3,4
4983,124911.72,80508.1,3,4
3949,60426.24,80516.89,3,4
5419,154330.98,80522.18,3,4
5580,108976.35,80522.79,3,4
3793,28683.66,80533.93,3,4
4206,48376.67,80553.09,3,4
3255,87142.25,80561.38,3,4
4174,90823.7,80626.07,3,4
4361,102723.65,80630.37,3,4
3039,66523.46,80640.52,3,4
3802,71968.66,80644.34,3,4
5660,80961.54,80665.07,3,4
5371,65832.91,80684.91,3,4
4790,87410.1,80733.74,3,4
3414,60123.53,80736.82,3,4
3655,93643.37,80747.49,3,4
4742,126569.3,80747.6,3,4
3789,57803.73,80752.28,3,4
3971,36801.72,80808.24,3,4
3069,106000.06,80838.48,3,4
4398,93216.46,80897.38,3,4
5174,74503.13,80910.42,3,4
3022,99679.42,80937.2,3,4
4281,55975,80941.27,3,4
5479,84469.44,80945.69,3,4
9265,303487.12,81019.32,3,4
3397,46084.27,81074.96,3,4
4763,55581.94,81075.73,3,4
3595,95217.77,81118.45,3,4
1965,504041.85,81126.04,3,4
3824,50550.72,81130.14,3,4
3985,75274.19,81135.14,3,4
1828,281555.04,81153.03,3,4
4326,89487.6,81177.25,3,4
881,225018.44,81229.54,3,4
3476,80125.65,81271.44,3,4
3580,66525.76,81292.49,3,4
3725,84660.62,81296.11,3,4
3411,45746.52,81302.11,3,4
4266,50798.83,81329.46,3,4
3825,50966.73,81331.99,3,4
3714,71707.49,81332.8,3,4
4964,82818.18,81362.3,3,4
3882,69011.22,81364.66,3,4
3652,73817.65,81367.09,3,4
3820,69898.74,81402.88,3,4
2124,9198.5,81421.36,3,4
3491,85851.94,81564.68,3,4
3429,57395.15,81565.28,3,4
5563,65290.56,81573.81,3,4
5281,62918.43,81593.35,3,4
4248,40636.76,81616.51,3,4
3754,50700.32,81657.24,3,4
5603,6003.17,81708.37,3,4
4557,61424.77,81753.72,3,4
3860,65081.95,81765.09,3,4
3827,43980.81,81796.44,3,4
3924,59459.95,81829.14,3,4
4637,73229.97,81857.62,3,4
3497,73890.45,81861.27,3,4
3853,53094.9,81870.8,3,4
3550,81828.45,81875.43,3,4
3417,59778.83,81927.03,3,4
4058,82380.75,81931.56,3,4
4257,64683.33,81933.52,3,4
2632,42560.49,81947.09,3,4
4294,73083.73,82015.87,3,4
4905,49161.04,82077.2,3,4
4226,75172.39,82081.53,3,4
4750,99658.93,82104.99,3,4
3420,33785.23,82107.24,3,4
3895,45285.02,82127.03,3,4
3686,69161.63,82146.7,3,4
3404,54527.04,82152.55,3,4
5522,98781.73,82155.33,3,4
3764,50917.79,82162.22,3,4
5296,115560.91,82173.81,3,4
5157,44292.92,82190.83,3,4
3699,60658.5,82216.34,3,4
3484,73485.31,82226.22,3,4
3958,51313.84,82246.52,3,4
4593,58935.46,82294.73,3,4
3220,60952.4,82337.76,3,4
3965,50200.72,82340.74,3,4
5452,73214.98,82342,3,4
